customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
4372,42,11,572882.6680000001,5,5,5,15,Champions
4373,642,1,39732.8475,2,2,1,5,Lost Customers
4374,386,1,57286.540499999996,3,2,2,7,Needs Attention
4375,117,4,137889.504,4,4,3,11,Loyal Customers
4376,1251,1,86071.78,1,2,2,5,Lost Customers
4378,427,2,93819.452,3,3,2,8,Potential Loyalists
4379,599,2,79388.1755,2,3,2,7,At Risk
4380,1222,1,16002.240000000002,1,2,1,4,Lost Customers
4382,165,2,70794.987,4,3,2,9,Potential Loyalists
4384,35,14,626630.049,5,5,5,15,Champions
4385,184,1,72345.41649999999,4,2,2,8,New Customers
4386,326,9,644477.583,3,5,5,13,Loyal Customers
4388,1226,1,28383.032000000003,1,2,1,4,Lost Customers
4390,175,7,354446.7905,4,5,5,14,Champions
4391,888,2,83995.535,1,3,2,6,At Risk
4393,23,5,239666.3,5,5,4,14,Champions
4394,1220,1,61706.4,1,2,2,5,Lost Customers
4395,360,3,171792.84399999998,3,4,3,10,Loyal Customers
4396,22,17,732852.223,5,5,5,15,Champions
4397,141,6,238144.097,4,5,4,13,Champions
4398,71,11,912826.003,5,5,5,15,Champions
4399,18,1,98858.696,5,2,2,9,New Customers
4402,672,1,13880.099999999999,2,2,1,5,Lost Customers
4403,362,3,355639.1495,3,4,5,12,Loyal Customers
4405,18,3,310889.8495,5,4,4,13,Champions
4408,1060,1,110844.976,1,2,3,6,Lost Customers
4409,197,2,43805.187000000005,4,3,1,8,Potential Loyalists
4410,387,5,124741.205,3,5,3,11,Loyal Customers
4412,738,3,154097.004,2,4,3,9,Loyal Customers
4414,119,2,67007.63650000001,4,3,2,9,Potential Loyalists
4415,353,3,230674.39349999998,3,4,4,11,Loyal Customers
4416,563,4,250017.734,2,4,4,10,Loyal Customers
4417,189,1,65537.592,4,2,2,8,New Customers
4418,1168,1,23240.132999999998,1,2,1,4,Lost Customers
4419,875,1,78479.06999999999,1,2,2,5,Lost Customers
4420,53,2,118693.18049999999,5,3,3,11,Potential Loyalists
4421,2,2,58031.378,5,3,2,10,Potential Loyalists
4422,722,4,191573.1885,2,4,4,10,Loyal Customers
4423,367,1,25993.905,3,2,1,6,Needs Attention
4425,154,1,49625.94,4,2,1,7,New Customers
4432,514,1,65478.630000000005,2,2,2,6,Lost Customers
4434,122,5,75515.609,4,5,2,11,Potential Loyalists
4435,364,1,141017.0595,3,2,3,8,Needs Attention
4436,63,1,51749.02849999999,5,2,2,9,New Customers
4437,102,1,19199.376,4,2,1,7,New Customers
4438,491,1,26973.824,2,2,1,5,Lost Customers
4439,233,9,665706.212,3,5,5,13,Loyal Customers
4440,479,3,209755.626,2,4,4,10,Loyal Customers
4441,83,2,18989.981,5,3,1,9,Potential Loyalists
4442,1050,1,47977.28,1,2,1,4,Lost Customers
4443,960,1,27534.8775,1,2,1,4,Lost Customers
4444,42,6,218485.7705,5,5,4,14,Champions
4445,535,1,17356.068,2,2,1,5,Lost Customers
4446,1303,1,17421.510000000002,1,2,1,4,Lost Customers
4447,32,7,286505.283,5,5,4,14,Champions
4448,492,2,83936.834,2,3,2,7,At Risk
4449,681,3,147912.832,2,4,3,9,Loyal Customers
4450,760,1,175761.63999999998,2,2,3,7,Lost Customers
4451,192,2,17522.81,4,3,1,8,Potential Loyalists
4452,304,4,73840.4195,3,4,2,9,Potential Loyalists
4453,53,11,604466.722,5,5,5,15,Champions
4454,578,1,24225.3525,2,2,1,5,Lost Customers
4455,503,1,94897.51000000001,2,2,2,6,Lost Customers
4456,74,9,353721.63,5,5,5,15,Champions
4457,619,2,77470.403,2,3,2,7,At Risk
4458,7,2,82201.8565,5,3,2,10,Potential Loyalists
4459,83,4,261525.6965,5,4,4,13,Champions
4460,200,2,168711.58000000002,4,3,3,10,Potential Loyalists
4463,186,1,147947.652,4,2,3,9,New Customers
4464,1209,1,65443.437999999995,1,2,2,5,Lost Customers
4465,803,3,191501.2,1,4,4,9,Loyal Customers
4466,904,2,125419.05600000001,1,3,3,7,At Risk
4468,154,1,48767.24,4,2,1,7,New Customers
4469,4,76,3930362.743,5,5,5,15,Champions
4473,80,16,994580.931,5,5,5,15,Champions
4474,108,11,493934.808,4,5,5,14,Champions
4476,109,8,563064.11,4,5,5,14,Champions
4477,578,1,29348.304,2,2,1,5,Lost Customers
4478,4,19,1256096.7775,5,5,5,15,Champions
4482,1086,2,158665.3375,1,3,3,7,At Risk
4483,219,5,270901.1625,3,5,4,12,Loyal Customers
4485,99,17,976126.155,4,5,5,14,Champions
4486,1232,1,51754.8,1,2,2,5,Lost Customers
4487,287,1,64555.59,3,2,2,7,Needs Attention
4488,783,1,11055.3,1,2,1,4,Lost Customers
4489,363,4,324399.976,3,4,5,12,Loyal Customers
4490,347,3,199196.652,3,4,4,11,Loyal Customers
4491,939,1,65588.12,1,2,2,5,Lost Customers
4492,628,3,202397.27899999998,2,4,4,10,Loyal Customers
4493,1230,1,8974.42,1,2,1,4,Lost Customers
4495,11,27,1476707.3055,5,5,5,15,Champions
4497,56,7,251684.8,5,5,4,14,Champions
4498,82,1,101825.44200000001,5,2,2,9,New Customers
4499,904,1,147262.665,1,2,3,6,Lost Customers
4500,414,9,793786.522,3,5,5,13,Loyal Customers
4502,7,2,117728.63599999998,5,3,3,11,Potential Loyalists
4505,386,2,59299.13,3,3,2,8,Potential Loyalists
4506,560,1,84350.23,2,2,2,6,Lost Customers
4507,519,4,388472.67,2,4,5,11,Loyal Customers
4509,353,1,112956.95700000001,3,2,3,8,Needs Attention
4511,742,2,153860.92,2,3,3,8,At Risk
4512,59,72,3173402.3,5,5,5,15,Champions
4513,612,4,221291.8025,2,4,4,10,Loyal Customers
4515,83,4,278710.401,5,4,4,13,Champions
4516,482,4,197298.65099999998,2,4,4,10,Loyal Customers
4518,116,5,345390.631,4,5,5,14,Champions
4520,658,2,101613.16249999999,2,3,2,7,At Risk
4521,262,1,117278.13600000001,3,2,3,8,Needs Attention
4523,655,1,15628.26,2,2,1,5,Lost Customers
4524,90,1,65801.772,4,2,2,8,New Customers
4526,237,5,155876.0395,3,5,3,11,Loyal Customers
4527,18,28,1514182.3715,5,5,5,15,Champions
4528,267,4,118127.606,3,4,3,10,Loyal Customers
4533,221,2,136561.2125,3,3,3,9,Potential Loyalists
4534,1031,3,154992.05,1,4,3,8,Loyal Customers
4535,1012,1,1274.354,1,2,1,4,Lost Customers
4536,553,1,88372.449,2,2,2,6,Lost Customers
4537,307,1,84981.72,3,2,2,7,Needs Attention
4539,356,3,149431.407,3,4,3,10,Loyal Customers
4540,960,2,59254.83700000001,1,3,2,6,At Risk
4545,55,5,295522.4,5,5,4,14,Champions
4546,171,3,335558.103,4,4,5,13,Champions
4547,1077,1,83060.79899999998,1,2,2,5,Lost Customers
4549,43,4,249068.355,5,4,4,13,Champions
4550,472,2,229318.41,2,3,4,9,At Risk
4551,732,2,48550.868,2,3,1,6,At Risk
4554,51,8,324150.275,5,5,5,15,Champions
4555,51,6,503266.7095,5,5,5,15,Champions
4558,162,1,64493.46,4,2,2,8,New Customers
4560,62,30,2217339.659,5,5,5,15,Champions
4561,145,6,557013.9385,4,5,5,14,Champions
4563,492,2,74231.929,2,3,2,7,At Risk
4564,200,8,386420.398,4,5,5,14,Champions
4565,189,1,25375.811,4,2,1,7,New Customers
4568,652,2,96816.911,2,3,2,7,At Risk
4570,8,11,600663.714,5,5,5,15,Champions
4572,108,6,264435.85000000003,4,5,4,13,Champions
4574,123,3,174494.953,4,4,3,11,Loyal Customers
4576,34,26,1435352.4324999999,5,5,5,15,Champions
4578,203,1,101763.42,4,2,2,8,New Customers
4579,218,8,427143.6445,3,5,5,13,Loyal Customers
4581,1039,1,105232.5,1,2,3,6,Lost Customers
4582,175,18,856404.3775,4,5,5,14,Champions
4583,1318,1,12714.971,1,2,1,4,Lost Customers
4586,531,5,327177.71499999997,2,5,5,12,Loyal Customers
4587,241,4,129239.0695,3,4,3,10,Loyal Customers
4588,200,1,17825.992000000002,4,2,1,7,New Customers
4590,787,3,231017.0115,1,4,4,9,Loyal Customers
4593,997,1,65163.17600000001,1,2,2,5,Lost Customers
4594,152,1,43878.659999999996,4,2,1,7,New Customers
4596,130,5,268633.6225,4,5,4,13,Champions
4598,792,2,90406.696,1,3,2,6,At Risk
4600,646,2,63835.7725,2,3,2,7,At Risk
4601,365,2,101402.092,3,3,2,8,Potential Loyalists
4602,146,2,91951.9875,4,3,2,9,Potential Loyalists
4603,176,2,76359.463,4,3,2,9,Potential Loyalists
4604,359,1,13395.948999999999,3,2,1,6,Needs Attention
4606,659,1,24703.83,2,2,1,5,Lost Customers
4607,60,14,1009943.6055,5,5,5,15,Champions
4610,177,2,140596.429,4,3,3,10,Potential Loyalists
4611,1129,1,4916.077,1,2,1,4,Lost Customers
4612,1338,1,108404.992,1,2,3,6,Lost Customers
4613,410,5,303576.8395,3,5,4,12,Loyal Customers
4614,119,6,413961.2095,4,5,5,14,Champions
4615,12,1,14072.535,5,2,1,8,New Customers
4617,1280,1,81655.53,1,2,2,5,Lost Customers
4619,740,5,289256.018,2,5,4,11,Loyal Customers
4620,929,1,87045.84,1,2,2,5,Lost Customers
4621,294,2,32956.66,3,3,1,7,Potential Loyalists
4622,182,3,117554.76750000002,4,4,3,11,Loyal Customers
4623,12,6,696886.681,5,5,5,15,Champions
4624,113,2,60724.7685,4,3,2,9,Potential Loyalists
4625,2,3,267626.5845,5,4,4,13,Champions
4626,666,2,212726.10799999998,2,3,4,9,At Risk
4627,205,3,74415.114,4,4,2,10,Potential Loyalists
4628,318,7,349298.385,3,5,5,13,Loyal Customers
4629,202,3,160277.5985,4,4,3,11,Loyal Customers
4630,315,2,27999.7205,3,3,1,7,Potential Loyalists
4631,704,3,132776.3245,2,4,3,9,Loyal Customers
4632,217,1,91825.11200000002,4,2,2,8,New Customers
4633,83,3,160457.5145,5,4,3,12,Loyal Customers
4635,39,5,472581.741,5,5,5,15,Champions
4636,180,3,221694.5255,4,4,4,12,Champions
4639,511,2,115090.004,2,3,3,8,At Risk
4640,891,1,105869.51999999999,1,2,3,6,Lost Customers
4642,695,1,86241.0,2,2,2,6,Lost Customers
4645,13,4,377847.005,5,4,5,14,Champions
4646,826,6,237227.85499999998,1,5,4,10,Loyal Customers
4647,489,3,71775.5815,2,4,2,8,At Risk
4648,221,4,203062.0705,3,4,4,11,Loyal Customers
4652,290,4,175411.151,3,4,3,10,Loyal Customers
4653,222,7,334037.0955,3,5,5,13,Loyal Customers
4654,374,1,15789.84,3,2,1,6,Needs Attention
4655,189,7,445236.4915,4,5,5,14,Champions
4656,321,3,229001.196,3,4,4,11,Loyal Customers
4661,752,1,22897.688000000002,2,2,1,5,Lost Customers
4662,254,1,87907.832,3,2,2,7,Needs Attention
4663,274,3,44760.4945,3,4,1,8,Potential Loyalists
4664,563,1,14119.814999999999,2,2,1,5,Lost Customers
4665,834,1,16275.329999999998,1,2,1,4,Lost Customers
4667,920,3,65899.4255,1,4,2,7,At Risk
4668,339,2,205959.57,3,3,4,10,Potential Loyalists
4669,4,4,101312.862,5,4,2,11,Potential Loyalists
4671,704,1,20990.82,2,2,1,5,Lost Customers
4672,30,5,331188.6375,5,5,5,15,Champions
4673,1016,2,141355.5145,1,3,3,7,At Risk
4674,245,2,148039.835,3,3,3,9,Potential Loyalists
4678,55,2,95953.4675,5,3,2,10,Potential Loyalists
4679,86,7,198180.3185,5,5,4,14,Champions
4680,1101,1,77656.952,1,2,2,5,Lost Customers
4682,472,1,116040.76,2,2,3,7,Lost Customers
4683,998,1,218469.97,1,2,4,7,Lost Customers
4684,158,4,204059.4235,4,4,4,12,Champions
4685,484,3,145813.60199999998,2,4,3,9,Loyal Customers
4686,620,4,177882.694,2,4,4,10,Loyal Customers
4687,61,5,382093.7965,5,5,5,15,Champions
4689,350,1,1372.0124999999998,3,2,1,6,Needs Attention
4690,1262,1,58492.773,1,2,2,5,Lost Customers
4691,859,1,42037.1,1,2,1,4,Lost Customers
4692,396,5,275818.5375,3,5,4,12,Loyal Customers
4693,189,4,171095.9595,4,4,3,11,Loyal Customers
4694,109,4,445511.75,4,4,5,13,Champions
4695,1233,1,95860.0845,1,2,2,5,Lost Customers
4697,434,1,55769.445,2,2,2,6,Lost Customers
4698,1241,1,52429.92800000001,1,2,2,5,Lost Customers
4699,281,3,249202.6385,3,4,4,11,Loyal Customers
4701,77,5,196530.61,5,5,4,14,Champions
4702,211,7,518159.3645,4,5,5,14,Champions
4703,919,1,43824.54,1,2,1,4,Lost Customers
4704,50,3,82001.47200000001,5,4,2,11,Potential Loyalists
4705,401,2,119131.835,3,3,3,9,Potential Loyalists
4706,1056,1,18518.355000000003,1,2,1,4,Lost Customers
4707,627,1,202429.072,2,2,4,8,Lost Customers
4708,10,29,2095668.6415,5,5,5,15,Champions
4709,1007,1,24639.81,1,2,1,4,Lost Customers
4713,395,3,50074.0785,3,4,2,9,Potential Loyalists
4714,43,8,382328.00299999997,5,5,5,15,Champions
4715,228,2,80234.773,3,3,2,8,Potential Loyalists
4716,615,1,97525.11000000002,2,2,2,6,Lost Customers
4721,1,6,266772.277,5,5,4,14,Champions
4724,168,4,251544.414,4,4,4,12,Champions
4725,1231,1,3706.9040000000005,1,2,1,4,Lost Customers
4726,768,3,165340.7545,1,4,3,8,Loyal Customers
4727,980,1,16717.6535,1,2,1,4,Lost Customers
4728,863,2,102711.363,1,3,2,6,At Risk
4729,300,1,27135.36,3,2,1,6,Needs Attention
4730,991,1,15840.135,1,2,1,4,Lost Customers
4731,192,6,229819.5975,4,5,4,13,Champions
4732,252,7,293442.291,3,5,4,12,Loyal Customers
4733,137,3,148332.10450000002,4,4,3,11,Loyal Customers
4734,912,3,105319.3825,1,4,3,8,Loyal Customers
4735,1204,1,58003.33,1,2,2,5,Lost Customers
4736,390,2,141562.128,3,3,3,9,Potential Loyalists
4737,76,2,43276.416,5,3,1,9,Potential Loyalists
4739,64,1,15384.652499999998,5,2,1,8,New Customers
4740,154,4,124207.51199999999,4,4,3,11,Loyal Customers
4741,1015,1,43587.1875,1,2,1,4,Lost Customers
4742,196,3,217108.8525,4,4,4,12,Champions
4743,404,4,276414.85000000003,3,4,4,11,Loyal Customers
4744,89,1,47238.21,4,2,1,7,New Customers
4745,117,3,170838.2835,4,4,3,11,Loyal Customers
4746,39,4,224590.402,5,4,4,13,Champions
4747,514,2,67507.343,2,3,2,7,At Risk
4749,593,1,30489.903000000006,2,2,1,5,Lost Customers
4750,202,6,205257.068,4,5,4,13,Champions
4753,1118,1,101845.98,1,2,2,5,Lost Customers
4758,12,2,71738.22,5,3,2,10,Potential Loyalists
4759,590,6,398875.9645,2,5,5,12,Loyal Customers
4760,507,1,170007.38650000002,2,2,3,7,Lost Customers
4761,124,1,180056.25,4,2,4,10,New Customers
4762,344,5,405364.73199999996,3,5,5,13,Loyal Customers
4763,99,5,350313.5755,4,5,5,14,Champions
4764,1214,1,108415.5375,1,2,3,6,Lost Customers
4765,381,1,69969.861,3,2,2,7,Needs Attention
4766,515,2,64822.68,2,3,2,7,At Risk
4767,997,1,58690.770000000004,1,2,2,5,Lost Customers
4768,795,2,138194.004,1,3,3,7,At Risk
4769,727,2,144878.781,2,3,3,8,At Risk
4770,63,4,418854.87,5,4,5,14,Champions
4771,669,1,16199.696,2,2,1,5,Lost Customers
4772,307,5,282910.101,3,5,4,12,Loyal Customers
4773,376,3,171704.548,3,4,3,10,Loyal Customers
4776,471,2,174527.3155,2,3,3,8,At Risk
4777,368,5,481809.9985,3,5,5,13,Loyal Customers
4778,801,1,95232.16,1,2,2,5,Lost Customers
4779,1048,2,81889.5765,1,3,2,6,At Risk
4782,631,4,321389.01,2,4,5,11,Loyal Customers
4783,481,1,35300.35,2,2,1,5,Lost Customers
4785,954,1,3879.9040000000005,1,2,1,4,Lost Customers
4786,441,1,64404.37000000001,2,2,2,6,Lost Customers
4787,56,4,178792.7465,5,4,4,13,Champions
4788,52,6,409602.7995,5,5,5,15,Champions
4790,242,6,351633.443,3,5,5,13,Loyal Customers
4791,61,5,301125.042,5,5,4,14,Champions
4792,33,2,144572.1365,5,3,3,11,Potential Loyalists
4793,248,2,201855.615,3,3,4,10,Potential Loyalists
4797,129,2,177210.9175,4,3,4,11,Potential Loyalists
4799,1339,1,70935.96,1,2,2,5,Lost Customers
4802,220,3,179459.756,3,4,4,11,Loyal Customers
4803,16,5,208203.0705,5,5,4,14,Champions
4804,128,6,226966.176,4,5,4,13,Champions
4805,548,4,342182.394,2,4,5,11,Loyal Customers
4806,175,3,303303.206,4,4,4,12,Champions
4807,504,2,116117.404,2,3,3,8,At Risk
4809,366,4,445271.351,3,4,5,12,Loyal Customers
4811,568,1,47030.535,2,2,1,5,Lost Customers
4812,223,5,386734.7855,3,5,5,13,Loyal Customers
4814,732,2,73189.6445,2,3,2,7,At Risk
4820,31,6,321641.692,5,5,5,15,Champions
4821,362,1,34676.15,3,2,1,6,Needs Attention
4822,25,4,185238.34,5,4,4,13,Champions
4827,244,3,261112.7105,3,4,4,11,Loyal Customers
4828,702,1,58057.83,2,2,2,6,Lost Customers
4829,408,5,341201.39349999995,3,5,5,13,Loyal Customers
4832,9,14,972811.6295,5,5,5,15,Champions
4833,64,1,37474.441,5,2,1,8,New Customers
4834,225,1,52664.82000000001,3,2,2,7,Needs Attention
4835,990,2,131788.24,1,3,3,7,At Risk
4836,176,1,66792.43049999999,4,2,2,8,New Customers
4837,1156,1,37522.384000000005,1,2,1,4,Lost Customers
4838,988,1,79897.2715,1,2,2,5,Lost Customers
4839,1160,1,8112.601,1,2,1,4,Lost Customers
4840,140,1,60313.943,4,2,2,8,New Customers
4841,86,3,265985.671,5,4,4,13,Champions
4842,353,6,426362.9145,3,5,5,13,Loyal Customers
4843,861,2,124561.22,1,3,3,7,At Risk
4844,774,1,69607.5375,1,2,2,5,Lost Customers
4845,49,4,169076.5205,5,4,3,12,Loyal Customers
4846,388,11,647217.4275,3,5,5,13,Loyal Customers
4849,1027,1,19363.204,1,2,1,4,Lost Customers
4850,729,1,90871.08800000002,2,2,2,6,Lost Customers
4852,29,22,1044343.163,5,5,5,15,Champions
4853,390,1,118817.1675,3,2,3,8,Needs Attention
4856,414,1,72728.49,3,2,2,7,Needs Attention
4857,601,2,127598.90599999999,2,3,3,8,At Risk
4858,37,17,1339240.6815,5,5,5,15,Champions
4860,212,6,249009.42,4,5,4,13,Champions
4861,22,3,214088.0135,5,4,4,13,Champions
4862,282,1,14124.65,3,2,1,6,Needs Attention
4863,184,4,395665.033,4,4,5,13,Champions
4864,156,1,16529.409,4,2,1,7,New Customers
4866,529,1,31660.920000000002,2,2,1,5,Lost Customers
4867,567,5,348920.7825,2,5,5,12,Loyal Customers
4869,250,3,243833.53500000003,3,4,4,11,Loyal Customers
4870,231,2,317842.8925,3,3,5,11,Potential Loyalists
4874,915,3,154223.74199999997,1,4,3,8,Loyal Customers
4875,177,1,29325.683,4,2,1,7,New Customers
4876,931,3,53261.2565,1,4,2,7,At Risk
4877,98,2,87072.38399999999,4,3,2,9,Potential Loyalists
4878,1071,2,87015.48000000001,1,3,2,6,At Risk
4881,444,4,137705.1335,2,4,3,9,Loyal Customers
4882,109,13,1017338.3065000001,4,5,5,14,Champions
4883,92,1,74496.19,4,2,2,8,New Customers
4884,1152,1,25098.3255,1,2,1,4,Lost Customers
4887,745,1,101638.82,2,2,2,6,Lost Customers
4888,581,1,38940.048,2,2,1,5,Lost Customers
4889,183,7,206921.7655,4,5,4,13,Champions
4890,889,1,96811.98249999998,1,2,2,5,Lost Customers
4891,26,4,354545.4655,5,4,5,14,Champions
4892,740,1,64647.009999999995,2,2,2,6,Lost Customers
4895,122,2,187911.24,4,3,4,11,Potential Loyalists
4896,1231,1,98243.87999999999,1,2,2,5,Lost Customers
4898,406,2,97899.52349999998,3,3,2,8,Potential Loyalists
4900,204,1,32137.47,4,2,1,7,New Customers
4901,290,5,336426.119,3,5,5,13,Loyal Customers
4902,179,2,57860.556,4,3,2,9,Potential Loyalists
4903,61,1,126483.82200000001,5,2,3,10,New Customers
4904,973,1,12549.62,1,2,1,4,Lost Customers
4905,71,7,199210.017,5,5,4,14,Champions
4906,243,2,99081.58799999999,3,3,2,8,Potential Loyalists
4907,18,2,30034.953999999998,5,3,1,9,Potential Loyalists
4909,361,1,41820.183000000005,3,2,1,6,Needs Attention
4910,797,1,27753.73,1,2,1,4,Lost Customers
4911,26,9,335486.321,5,5,5,15,Champions
4912,243,3,131913.404,3,4,3,10,Loyal Customers
4915,601,1,11249.93,2,2,1,5,Lost Customers
4916,380,3,133384.164,3,4,3,10,Loyal Customers
4917,149,4,425112.19399999996,4,4,5,13,Champions
4919,290,1,66857.6655,3,2,2,7,Needs Attention
4921,413,4,230498.408,3,4,4,11,Loyal Customers
4922,562,1,68500.0,2,2,2,6,Lost Customers
4925,205,2,157229.694,4,3,3,10,Potential Loyalists
4926,135,10,506995.46749999997,4,5,5,14,Champions
4927,325,3,152842.77,3,4,3,10,Loyal Customers
4929,191,3,312263.3115,4,4,4,12,Champions
4930,193,3,88687.0785,4,4,2,10,Potential Loyalists
4931,129,1,157786.29,4,2,3,9,New Customers
4932,552,3,92708.872,2,4,2,8,At Risk
4933,205,3,142385.544,4,4,3,11,Loyal Customers
4934,311,1,43575.53049999999,3,2,1,6,Needs Attention
4935,28,4,413370.1825,5,4,5,14,Champions
4936,485,2,194695.63,2,3,4,9,At Risk
4937,1326,1,130370.476,1,2,3,6,Lost Customers
4938,1034,1,47733.2325,1,2,1,4,Lost Customers
4939,52,16,957610.181,5,5,5,15,Champions
4940,553,2,50212.936,2,3,2,7,At Risk
4941,71,3,169883.0155,5,4,3,12,Loyal Customers
4942,24,7,274649.4375,5,5,4,14,Champions
4943,748,1,71579.673,2,2,2,6,Lost Customers
4945,15,2,150679.09,5,3,3,11,Potential Loyalists
4946,174,1,78440.368,4,2,2,8,New Customers
4947,406,2,72128.76000000001,3,3,2,8,Potential Loyalists
4948,437,1,31337.992000000002,2,2,1,5,Lost Customers
4951,769,1,48999.0335,1,2,1,4,Lost Customers
4952,776,1,73705.389,1,2,2,5,Lost Customers
4953,52,8,586313.698,5,5,5,15,Champions
4954,271,5,269426.524,3,5,4,12,Loyal Customers
4955,395,3,171723.9265,3,4,3,10,Loyal Customers
4956,370,1,111403.38,3,2,3,8,Needs Attention
4957,793,1,109439.2495,1,2,3,6,Lost Customers
4958,60,14,887675.7665,5,5,5,15,Champions
4959,725,1,10670.414999999999,2,2,1,5,Lost Customers
4962,92,9,248935.196,4,5,4,13,Champions
4963,324,6,384638.3235,3,5,5,13,Loyal Customers
4964,369,1,178601.6,3,2,4,9,Needs Attention
4965,18,10,657964.835,5,5,5,15,Champions
4966,256,2,45132.036,3,3,1,7,Potential Loyalists
4968,333,3,188262.75100000002,3,4,4,11,Loyal Customers
4969,287,6,273226.6935,3,5,4,12,Loyal Customers
4970,92,2,90748.18000000001,4,3,2,9,Potential Loyalists
4971,260,2,154772.13,3,3,3,9,Potential Loyalists
4972,312,3,85454.634,3,4,2,9,Potential Loyalists
4974,78,8,316939.6585,5,5,5,15,Champions
4975,639,1,59417.71,2,2,2,6,Lost Customers
4976,87,20,1516349.5420000001,5,5,5,15,Champions
4977,21,48,3532553.597,5,5,5,15,Champions
4978,562,2,168315.551,2,3,3,8,At Risk
4979,261,7,257338.5525,3,5,4,12,Loyal Customers
4980,593,1,30342.14,2,2,1,5,Lost Customers
4981,916,2,72990.872,1,3,2,6,At Risk
4982,283,3,61848.755000000005,3,4,2,9,Potential Loyalists
4984,456,1,55210.26,2,2,2,6,Lost Customers
4985,64,6,311663.1245,5,5,4,14,Champions
4986,860,2,175063.1925,1,3,3,7,At Risk
4988,2,7,418641.308,5,5,5,15,Champions
4990,229,2,86142.468,3,3,2,8,Potential Loyalists
4992,636,4,183571.487,2,4,4,10,Loyal Customers
4993,66,4,117451.9375,5,4,3,12,Loyal Customers
4994,108,4,74915.468,4,4,2,10,Potential Loyalists
4995,839,1,38794.032,1,2,1,4,Lost Customers
4996,101,5,365248.013,4,5,5,14,Champions
4997,991,1,62039.34,1,2,2,5,Lost Customers
4998,484,2,173954.62,2,3,3,8,At Risk
4999,343,4,186860.724,3,4,4,11,Loyal Customers
5000,40,1,21991.875,5,2,1,8,New Customers
